file,dial,category
Ses02M_impro08_M004," pretend like your on a rotary phone, goes straight through to a person.",2
Ses02F_impro08_F004," Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.",2
Ses02F_script02_2_M021," Okay, yeah, sure, I see it now.  Listen, you wanna dance?",2
Ses02M_script02_2_M001, What I was saying.,2
Ses01F_script01_2_M008, How do you know why she waited?,2
Ses03F_impro05_M004," No, I mean, maybe in the little--going around thingy thing where bopper stole it from there.",2
Ses02F_script02_2_M022, You want me to go get some champagne?,2
Ses04F_impro04_M033, I'm trying to watch TV.,2
Ses01F_script02_1_M009," Oh...well. Yeah, of course.",2
Ses04M_impro05_F026, All- all that my supervisor could do is the exact same thing that I'm offering to do.,2
Ses02M_impro05_F006, Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.,2
Ses05M_impro04_F018, Okay.,2
Ses05F_script02_1_F015, I am just not.,2
Ses02F_impro05_M000," Um, okay, it didn't--didn't come out on the carrousel--",2
Ses03F_script03_2_M010, So am I. Bored stiff. Want some brandy?,2
Ses04M_impro05_F018, We really -- we want to work with you. We really -- we want to help.,2
Ses05F_script01_1_F027," The trouble is you don't see enough women, you never have",2
Ses04F_impro04_M006, Look bananas don't grow overnight.  Okay.,2
Ses04F_impro08_F004," Sir, can- can you tell me which branch you went to.  We can start there.",2
Ses02F_impro08_M019, Okay.,2
Ses05F_impro04_M032, Have you ever called them back and asked why you didn't get the job?,2
Ses05M_impro08_M016, Okay?  Can you tell me what that says?,2
Ses02M_impro04_F003," you know you shouldn't give yourself a hard time for that, it's the best you can.",2
Ses03F_impro04_M012, What would you do- What would you do if you didn't? You can go to law school.,2
Ses03M_impro04_F032, Twenty-one hundred?,2
Ses05M_impro04_F006," No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",2
Ses05F_impro05_F007," Well, I can't leave without it. I mean, Could you find out?",2
Ses05M_script01_2_M000, Why does that bother you?,2
Ses01M_impro04_F006," I don't know just sometimes you get kind of... No, I'm not saying that.  I just--",2
Ses04M_script03_2_M004," As a matter of fact, the real cause of that row was Peter Burden.",2
Ses01F_script02_1_M029," There's like mystery here, there's magic.  It's like a little bit of the unexplainable.  I just can't see how you're not interested.",2
Ses01M_script01_2_M007, And how do you know why she's waited.,2
Ses05F_impro01_F012," Is there anything you can do?  Please, have some compassion.  Is there something you can do?",2
Ses04M_script02_1_M009," Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",2
Ses05F_impro02_F017," Well, maybe you should move in with my mom and she can help.",2
Ses01F_script02_1_M025, Yeah.  But this..this moment on the beach is like the highlight of their little lives.  All that flopping around is laying eggs or what to do - spawning or mating or whatever.,2
Ses03M_impro05a_F012, I'm very sorry but let's check on this immediately.  This is definitely an emergency.  It seems--,2
Ses05F_impro05_M019," Well,",2
Ses03M_impro05b_F005," What I can do for you is uh we can uh report lost, lost property.",2
Ses02F_script02_2_M003," Well, I'm not the only one.  Look at all these people.",2
Ses04M_script01_2_F007," Now listen, kid. Now, listen.",2
Ses04M_impro01_F012, twenty bucks? Please. Go get in that line over there.,2
Ses01M_impro05_F032, That's not - no.,2
Ses02F_impro01_F002," Well, I have my driver's license, does that work?",2
Ses04F_script03_2_M010," I'll have some myself, I think.",2
Ses05F_impro04_M040, If I- If you- Will you stick with it?,2
Ses05M_script01_1_M016, You know.,2
Ses02M_script02_1_F001, What flashlight?,2
Ses04F_impro07_M044, Okay.  Putt-putt golfing?,2
Ses05F_script03_2_F011," Well, it seems silly to go on and on in such a thing.",2
Ses03M_impro08a_M010, We can do that.  We can do that.  You just have to sign a one-year contract though with the--,2
Ses01M_impro05_F021, ...and your future...,2
Ses02F_impro01_M016, The line--,2
Ses05F_impro05_M022," Let's- Let's just relax for a moment, ma'am.  You understand, obviously, we're going to do everything we can to keep all of your luggage here.",2
Ses04M_impro07_M030, Maybe some golf matches.,2
Ses03F_impro07_M024, Boston smells bad. L.A. is so much cooler.,2
Ses01F_impro01_F004, You were standing at the beginning and you directed me.,2
Ses03F_impro02_F002, Good.,2
Ses03M_script03_2_M009, You want some brandy?,2
Ses04F_impro07_M026," You'd have to, like go somewhere else, and, you know, we would be apart, and that would suck.",2
Ses01M_script01_3_F008, From her point of view why else would I come?,2
Ses03F_impro04_M005, You could. You could. We just--,2
Ses04F_impro08_F001," Okay.  Well, Did you go through the automated menu?  Most of your requests can be taken care of through that.",2
Ses01F_impro04_M032, I- I-I didn't-- okay.,2
Ses05M_impro08_F012, Uh huh.,2
Ses03F_impro07_M016," Yeah, I'm only eighteen so it's--go get drunk.",2
Ses04F_impro07_M020," Hey, that's cool.",2
Ses01F_impro03_M005, Oh.  The Wheel of Fortune slots?,2
Ses01M_impro04_F018, We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,2
Ses01M_impro05_F027, What was that?,2
Ses03F_script01_2_M007, How do you know why she's waited?,2
Ses03M_impro04_F017," Just, you got to hang in there.  Can you ask your parents for help or anybody?",2
Ses03M_impro04_F024, Oh I know.  But--,2
Ses05F_impro05_M002," From London, okay. Um- And you went through all your proper checkpoints?",2
Ses01F_script03_2_M002, I knew nothing of the sort.  You took presents from him.,2
Ses02F_script01_1_F027," Well, how do you know she'll marry you?  Maybe she feels the same way your father does.",2
Ses04M_impro02_M008," There's nothing I can do.  I mean, I have to go.",2
Ses05F_impro04_F038," Well, I'd like to be a working actor.",2
Ses05M_script03_1_F017," What if one of us dies, does the other one laugh then?",2
Ses03F_impro07_F000," Hey, how's it going, Joe?",2
Ses03M_script03_2_M020, Yes it is.,2
Ses02M_impro08_M009," All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",2
Ses05M_impro08_F008, yeah.,2
Ses04F_impro07_M018," Seriously, what's your major?",2
Ses03M_impro02_M000, Hey sweetie.,2
Ses03F_impro07_F015," We're not twenty one yet, but whatever.",2
Ses05M_impro04_F013, Maybe [garbage].,2
Ses03F_impro08_F027," what I would like what I'm advising you to do now is just to write down all of your problems that you-you feel that--You know, haven't been addressed, fax it to us-",2
Ses02M_script02_1_M043," Well, so what do you think?",2
Ses02F_impro08_F006," um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make sure that you're happy with your service here.",2
Ses02F_impro03_M014, That's great.  Yeah.,2
Ses01F_script02_1_M021," Wait, that's my point, too.",2
Ses03M_impro03_M033, I'm twenty eight years old.,2
Ses02F_script03_2_M016, Going out somewhere dear?,2
Ses01F_impro04_M010, Hmm.,2
Ses04M_script03_2_F011, It gave him a lot of pleasure and it didn't hurt me.,2
Ses02M_script02_1_M008, Who's is it?,2
Ses04F_impro07_M038," Movies- movie, we'll go to a movie and a dinner and- and",2
Ses02M_impro01_F001," Sure, um",2
Ses04M_script01_1_F033, Just give it some more thought.,2
Ses02F_impro05_M015, probably even talk to--,2
Ses02F_impro08_F013," So, you will absolutely be in a high rated great hotel and we can make sure that it's in a area of town that you like as well.",2
Ses04F_impro07_M001, What?,2
Ses02M_script02_2_M015," You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",2
Ses05M_script02_2_M005," uh, Carla Can I ask you a question?  no, don't get upset, but are you having your period?",2
Ses02M_impro04_F008," Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time.",2
Ses01M_script02_2_F026, No.,2
Ses05M_impro08_M003, okay.,2
Ses01F_impro06_F016," I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",2
Ses03M_impro07_M009, What does that mean?,2
Ses05F_impro05_F004, Right.,2
Ses02F_script02_1_F000, Fine.,2
Ses04M_script03_2_M028, Line?,2
Ses02M_impro04_F011," and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control.",2
Ses05M_impro04_F010, are you going into the bars every night?,2
Ses05M_script01_3_M024," You remember when I was overseas, I was in command of a company?",2
Ses03M_impro04_F013," You know if you need any help finding a place I can, I can talk to my work you know I work at that law firm downtown and I can ask if they're looking for anybody.",2
Ses03M_script02_2_M019, Wait a minute.  I've got it.,2
Ses03M_impro05b_F004, Okay.  Well you um-...,2
Ses02M_script01_1_F023, You're a considerate fellow.  There's nothing wrong with that.,2
Ses03M_impro08a_M027," You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",2
Ses05F_script02_1_F011, Not particularly.,2
Ses05M_script02_2_M003," I'm not the only one, look at all these people.",2
Ses05M_impro07_F025, Um-,2
Ses05M_impro03_F030, Oooh,2
Ses02F_impro04_M008," I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--",2
Ses05F_script03_2_F022," Yes, I did quite a bit.",2
Ses05F_script01_3_F021, yeah sure.,2
Ses03M_impro04_F000, What's going on man?  What's wrong?,2
Ses01M_script02_2_M006," It's not just me, okay?  Look at like all the people.",2
Ses01M_impro04_F003, There's a lot of people looking for jobs.,2
Ses03M_script03_1_M004, I don't care then.,2
Ses03F_script02_1_M020," Yeah, that's my point too.",2
Ses02M_impro05_F019," I understand, so-",2
Ses05M_impro07_F000, What?,2
Ses04M_script01_1_F016," Well I've got an idea, but what's the story?",2
Ses04F_script03_1_M029, Horrible thing.  I hated it.,2
Ses03M_impro03_M038, I'm still working at my parents' restaurant. Busing tables.,2
Ses02M_impro05_F011," I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-",2
Ses02M_impro08_M000, All right. Customer service this is Steve.,2
Ses01M_script02_2_M023," It was when we were driving passed that knickerbocker liquor locker and you would said, no you said ""let's get some champagne"" and I said ""no time to wasting"" or something like that.  That's what it is, right?",2
Ses01M_impro05_F004," There's no need for you to raise your voice, sir.",2
Ses01M_impro04_F015, You kind of have a short fuse.,2
Ses01F_impro04_M009, You've been looking for a job for a long time; that was a long time ago.  Right?,2
Ses01M_script02_1_M007, Flashlight the silver one.  There's only one isn't there?,2
Ses01M_script03_1_F022, does the one that's left still laugh?,2
Ses01F_script02_1_M014," Huh.  Are you cold?  Do you want my jacket?  No?  you know, we should have brought the blanket?  Our blanket.",2
Ses04F_impro04_M031, I'm trying to be helpful.,2
Ses05M_impro08_M012," Okay, And uh- go ahead and click on run.",2
Ses04M_impro03_M000," So, um, well, I just -- I kind of wanted to, you know, tell you that I'm actually -- I proposed to Kate and we're going to get married.",2
Ses01F_impro06_M002, ...pick up anything?,2
Ses03M_impro05a_F016," Okay.  We will find your luggage.  Apparently because it somehow...what flight you were taking, you were on Delta?",2
Ses05F_script02_2_F000, About what?,2
Ses01F_script03_2_F032, They are away in Tunis.,2
Ses04F_impro04_M015," I don't know. Well like, I don't know. I mean-",2
Ses04F_script03_1_M028, The one where you bought that little painted wooden snake and put it on my bed.,2
Ses05M_impro04_M008," You plan on being there forever? I mean, Like, what do you --",2
Ses04M_script01_2_M000," Oh, God, line.",2
Ses05F_impro04_M033, Do they give you any specifics as to why they didn't go with you?,2
Ses03M_impro08b_M017," the top of the line camera phone, game boy, anything you want. For free. And palm pilot.",2
Ses02F_impro04_M004," I know.  I know. It's hard, but you just--you gotta keep going.  I mean, you've been going at it for so long, you know.  Something is definitely going to come up.  I-I know it will, because you're a good worker--",2
Ses04M_impro05_F022," Yeah, we don't do that.  I can go ahead and send you--",2
Ses05F_impro02_M001, You can say it.,2
Ses04F_impro04_M023," Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",2
Ses03M_impro04_F028, Well obviously it's not working.  Just cause you got sixteen hundred on your S.A.T. doesn't guarantee you a job.  I mean it should really but--,2
Ses02M_impro01_M001," Yea. I just want to get this done,",2
Ses01F_impro04_M013, It's kind of helpful when getting a job.,2
Ses04M_script02_1_M016," No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",2
